round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
25,0.6967599038010581,0.5627425909042358,0.6597611237352449,0.63394344,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6887758798309316,0.5692108869552612,0.6828868881041515,0.5890183,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6921170044685552,0.5640362501144409,0.670389663260709,0.6228508,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6906343432478269,0.5679172277450562,0.6855254176915254,0.59567386,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7126353824894301,0.5692108869552612,0.6185956045249669,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6896355764369299,0.5756791830062866,0.6862380755522882,0.59678316,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7018494044670313,0.5692108869552612,0.6334228352646132,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7126825511995293,0.4902975559234619,0.6461564725925045,0.551858,<function relu at 0x1370a5d90>,256,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7137583360789201,0.5705045461654663,0.6652209071139792,0.6245147,<function relu at 0x1370a5d90>,256,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6945494720266522,0.5627425909042358,0.6163667418595756,0.64559066,<function relu at 0x1370a5d90>,256,0.0,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.706872626618611,0.5562742352485657,0.5907823914497744,0.6472546,<function relu at 0x1370a5d90>,256,0.0,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7119740156738755,0.5692108869552612,0.6245235975292479,0.5851359,<function relu at 0x1370a5d90>,256,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
